,bullishness,fract_negative,fract_positive,n_negative,n_positive,n_token,rating,style
10049,0.0183,0.023696682464454975,0.04265402843601896,5,9,211,3.87,American Brown Ale
10050,0.0132,0.041666666666666664,0.05555555555555555,3,4,72,2.65,American Brown Ale
10051,0.1563,0.0,0.16923076923076924,0,11,65,4.66,American Brown Ale
10052,0.0232,0.04065040650406504,0.06504065040650407,5,8,123,4.25,American Brown Ale
10053,0.0588,0.047619047619047616,0.1111111111111111,3,7,63,4.0,American Brown Ale
10054,0.0192,0.04040404040404041,0.06060606060606061,4,6,99,3.63,American Brown Ale
10055,-0.0157,0.03225806451612903,0.016129032258064516,2,1,62,3.73,American Brown Ale
10056,0.0498,0.007352941176470588,0.058823529411764705,1,8,136,2.55,American Brown Ale
10057,0.0846,0.009900990099009901,0.09900990099009901,1,10,101,4.1,American Brown Ale
10058,0.0202,0.031578947368421054,0.05263157894736842,6,10,190,3.85,American Brown Ale
10059,-0.0328,0.06896551724137931,0.034482758620689655,2,1,29,3.62,American Brown Ale
10060,-0.018,0.04672897196261682,0.028037383177570093,5,3,107,3.88,American Brown Ale
10061,0.0505,0.015789473684210527,0.06842105263157895,3,13,190,3.72,American Brown Ale
10062,0.0359,0.06493506493506493,0.1038961038961039,5,8,77,3.95,American Brown Ale
10063,0.0213,0.010869565217391304,0.03260869565217391,1,3,92,4.0,American Brown Ale
10064,0.0508,0.043478260869565216,0.09782608695652174,4,9,92,4.07,American Brown Ale
10065,0.0274,0.009345794392523364,0.037383177570093455,1,4,107,3.88,American Brown Ale
10066,0.0193,0.03355704697986577,0.053691275167785234,5,8,149,3.56,American Brown Ale
10067,0.0516,0.005319148936170213,0.05851063829787234,1,11,188,3.71,American Brown Ale
10068,0.0843,0.02247191011235955,0.11235955056179775,2,10,89,4.1,American Brown Ale
10069,0.051,0.015957446808510637,0.06914893617021277,3,13,188,4.62,American Brown Ale
10070,0.0282,0.029411764705882353,0.058823529411764705,2,4,68,4.15,American Brown Ale
10071,0.0451,0.015625,0.0625,1,4,64,3.68,American Brown Ale
10072,-0.0107,0.044444444444444446,0.03333333333333333,4,3,90,3.79,American Brown Ale
10073,-0.0588,0.07692307692307693,0.015384615384615385,5,1,65,2.91,American Brown Ale
10074,0.0438,0.022900763358778626,0.06870229007633588,6,18,262,3.5,American Brown Ale
10075,0.0441,0.01834862385321101,0.06422018348623854,2,7,109,3.91,American Brown Ale
10076,0.0104,0.0213903743315508,0.03208556149732621,4,6,187,3.65,American Brown Ale
10077,0.0,0.03125,0.03125,2,2,64,3.52,American Brown Ale
10078,-0.0238,0.055900621118012424,0.031055900621118012,9,5,161,3.03,American Brown Ale
10079,0.0,0.04950495049504951,0.04950495049504951,5,5,101,3.73,American Brown Ale
10080,0.0896,0.024,0.12,3,15,125,4.12,American Brown Ale
10081,0.0561,0.04,0.1,2,5,50,3.69,American Brown Ale
10082,0.0034,0.038461538461538464,0.04195804195804196,11,12,286,3.53,American Brown Ale
10083,0.0232,0.007874015748031496,0.031496062992125984,1,4,127,3.97,American Brown Ale
10084,0.0,0.017857142857142856,0.017857142857142856,1,1,56,3.0,American Brown Ale
10085,0.0609,0.010582010582010581,0.07407407407407407,2,14,189,4.33,American Brown Ale
10086,0.0344,0.010101010101010102,0.045454545454545456,2,9,198,3.98,American Brown Ale
10087,0.0235,0.024390243902439025,0.04878048780487805,2,4,82,3.7,American Brown Ale
10088,0.0616,0.03278688524590164,0.09836065573770492,2,6,61,4.0,American Brown Ale
10089,0.0412,0.02586206896551724,0.06896551724137931,3,8,116,4.42,American Brown Ale
10090,0.0574,0.02127659574468085,0.08156028368794327,6,23,282,4.0,American Brown Ale
10091,-0.0233,0.07407407407407407,0.04938271604938271,6,4,81,4.07,American Brown Ale
10092,0.0387,0.05555555555555555,0.09722222222222222,4,7,72,3.63,American Brown Ale
10093,0.0,0.04081632653061224,0.04081632653061224,4,4,98,3.3,American Brown Ale
10094,0.0091,0.04807692307692308,0.057692307692307696,5,6,104,2.03,American Brown Ale
10095,0.0627,0.007246376811594203,0.07246376811594203,1,10,138,3.86,American Brown Ale
10096,-0.0348,0.050359712230215826,0.014388489208633094,7,2,139,3.65,American Brown Ale
10097,0.0677,0.010101010101010102,0.08080808080808081,1,8,99,4.3,American Brown Ale
10098,0.0288,0.030136986301369864,0.06027397260273973,11,22,365,3.95,American Brown Ale
10099,0.0576,0.008547008547008548,0.06837606837606838,1,8,117,3.91,American Brown Ale
10100,0.0962,0.0,0.10101010101010101,0,10,99,4.12,American Brown Ale
10101,0.0933,0.022222222222222223,0.12222222222222222,2,11,90,4.27,American Brown Ale
10102,0.033,0.034722222222222224,0.06944444444444445,5,10,144,3.71,American Brown Ale
10103,0.027,0.028169014084507043,0.056338028169014086,4,8,142,3.68,American Brown Ale
10104,0.0676,0.02142857142857143,0.09285714285714286,3,13,140,3.71,American Brown Ale
10105,0.0275,0.03468208092485549,0.06358381502890173,6,11,173,4.71,American Brown Ale
10106,0.037,0.012738853503184714,0.050955414012738856,2,8,157,3.78,American Brown Ale
10107,0.061,0.012738853503184714,0.07643312101910828,2,12,157,3.47,American Brown Ale
10108,0.0421,0.010869565217391304,0.05434782608695652,1,5,92,4.05,American Brown Ale
10109,0.032,0.00819672131147541,0.040983606557377046,1,5,122,3.78,American Brown Ale
10110,0.0188,0.024271844660194174,0.043689320388349516,5,9,206,2.99,American Brown Ale
10111,0.0392,0.0273972602739726,0.0684931506849315,2,5,73,3.35,American Brown Ale
10112,0.032,0.03361344537815126,0.06722689075630252,4,8,119,4.3,American Brown Ale
10113,0.0916,0.013888888888888888,0.1111111111111111,1,8,72,3.76,American Brown Ale
10114,0.0747,0.023809523809523808,0.10317460317460317,3,13,126,3.71,American Brown Ale
10115,0.1054,0.022727272727272728,0.13636363636363635,2,12,88,3.68,American Brown Ale
10116,0.0787,0.017857142857142856,0.10119047619047619,3,17,168,4.1,American Brown Ale
10117,0.0429,0.017857142857142856,0.0625,2,7,112,4.33,American Brown Ale
10118,0.0402,0.016666666666666666,0.058333333333333334,2,7,120,3.2,American Brown Ale
10119,0.0851,0.023923444976076555,0.11483253588516747,5,24,209,4.0,American Brown Ale
10120,0.0196,0.041237113402061855,0.061855670103092786,4,6,97,3.2,American Brown Ale
10121,0.0822,0.0,0.08571428571428572,0,9,105,4.12,American Brown Ale
10122,0.0,0.028985507246376812,0.028985507246376812,4,4,138,2.41,American Brown Ale
10123,0.0235,0.05,0.075,4,6,80,3.94,American Brown Ale
10124,0.0392,0.010101010101010102,0.050505050505050504,1,5,99,3.57,American Brown Ale
10125,-0.0163,0.01639344262295082,0.0,1,0,61,3.58,American Brown Ale
10126,-0.0112,0.058823529411764705,0.047058823529411764,5,4,85,3.57,American Brown Ale
10127,0.0556,0.007194244604316547,0.06474820143884892,1,9,139,3.85,American Brown Ale
10128,0.0461,0.02643171806167401,0.07488986784140969,6,17,227,3.81,American Brown Ale
10129,0.0,0.0425531914893617,0.0425531914893617,4,4,94,3.23,American Brown Ale
10130,-0.025,0.08,0.05333333333333334,6,4,75,3.7,American Brown Ale
10131,-0.0124,0.05194805194805195,0.03896103896103896,4,3,77,3.95,American Brown Ale
10132,0.077,0.006711409395973154,0.087248322147651,1,13,149,3.92,American Brown Ale
10133,0.0794,0.008333333333333333,0.09166666666666666,1,11,120,3.84,American Brown Ale
10134,-0.0283,0.03864734299516908,0.00966183574879227,8,2,207,2.99,American Brown Ale
10135,0.0667,0.017543859649122806,0.08771929824561403,2,10,114,3.75,American Brown Ale
10136,0.0292,0.030534351145038167,0.061068702290076333,4,8,131,3.47,American Brown Ale
10137,-0.0108,0.056818181818181816,0.045454545454545456,5,4,88,3.59,American Brown Ale
10138,0.0328,0.029411764705882353,0.06372549019607843,6,13,204,3.8,American Brown Ale
10139,0.0423,0.014598540145985401,0.058394160583941604,2,8,137,4.01,American Brown Ale
10140,0.0672,0.005376344086021506,0.07526881720430108,1,14,186,4.57,American Brown Ale
10141,0.073,0.021671826625386997,0.09907120743034056,7,32,323,4.0,American Brown Ale
10142,0.0328,0.034482758620689655,0.06896551724137931,3,6,87,3.85,American Brown Ale
10143,0.045,0.013333333333333334,0.06,2,9,150,4.09,American Brown Ale
10144,0.0,0.03571428571428571,0.03571428571428571,2,2,56,3.8,American Brown Ale
10145,0.0074,0.022727272727272728,0.030303030303030304,9,12,396,3.74,American Brown Ale
10146,0.0339,0.017543859649122806,0.05263157894736842,1,3,57,3.98,American Brown Ale
10147,0.045,0.023529411764705882,0.07058823529411765,4,12,170,3.37,American Brown Ale
10148,0.0332,0.020689655172413793,0.05517241379310345,3,8,145,3.65,American Brown Ale
10149,0.0303,0.031746031746031744,0.06349206349206349,4,8,126,3.72,American Brown Ale
10150,0.0606,0.026737967914438502,0.09090909090909091,5,17,187,4.08,American Brown Ale
10151,-0.0171,0.06626506024096386,0.04819277108433735,11,8,166,3.15,American Brown Ale
10152,0.048,0.016666666666666666,0.06666666666666667,1,4,60,3.51,American Brown Ale
10153,0.0583,0.010101010101010102,0.0707070707070707,1,7,99,4.15,American Brown Ale
10154,0.0537,0.032520325203252036,0.08943089430894309,4,11,123,3.85,American Brown Ale
10155,0.0252,0.031578947368421054,0.05789473684210526,6,11,190,4.05,American Brown Ale
10156,0.1431,0.0,0.15384615384615385,0,4,26,4.0,American Brown Ale
10157,0.0826,0.02027027027027027,0.10810810810810811,3,16,148,3.82,American Brown Ale
10158,0.0274,0.043478260869565216,0.07246376811594203,9,15,207,4.1,American Brown Ale
10159,0.0351,0.037037037037037035,0.07407407407407407,4,8,108,3.98,American Brown Ale
10160,0.0072,0.02962962962962963,0.037037037037037035,4,5,135,3.58,American Brown Ale
10161,0.0513,0.015723270440251572,0.06918238993710692,5,22,318,3.73,American Brown Ale
10162,0.0764,0.0,0.07936507936507936,0,5,63,3.5,American Brown Ale
10163,0.0634,0.0,0.06542056074766354,0,7,107,4.35,American Brown Ale
10164,0.042,0.029411764705882353,0.07352941176470588,2,5,68,3.23,American Brown Ale
10165,0.0651,0.0,0.0673076923076923,0,7,104,4.3,American Brown Ale
10166,0.0089,0.027649769585253458,0.03686635944700461,6,8,217,3.62,American Brown Ale
10167,-0.04,0.05154639175257732,0.010309278350515464,5,1,97,3.46,American Brown Ale
10168,0.0412,0.0,0.04201680672268908,0,5,119,3.38,American Brown Ale
10169,0.0761,0.029069767441860465,0.11046511627906977,5,19,172,3.95,American Brown Ale
10170,0.0157,0.005319148936170213,0.02127659574468085,1,4,188,3.93,American Brown Ale
10171,0.081,0.0,0.08433734939759036,0,7,83,3.36,American Brown Ale
10172,0.0299,0.015384615384615385,0.046153846153846156,1,3,65,3.38,American Brown Ale
10173,0.0062,0.03205128205128205,0.038461538461538464,5,6,156,2.7,American Brown Ale
10174,0.0,0.05,0.05,4,4,80,4.0,American Brown Ale
10175,-0.0258,0.04424778761061947,0.017699115044247787,5,2,113,3.19,American Brown Ale
10176,0.0564,0.019736842105263157,0.07894736842105263,3,12,152,4.15,American Brown Ale
10177,0.0479,0.03225806451612903,0.08294930875576037,7,18,217,3.76,American Brown Ale
10178,0.0821,0.006622516556291391,0.09271523178807947,1,14,151,4.12,American Brown Ale
10179,0.0455,0.0,0.046511627906976744,0,6,129,3.31,American Brown Ale
10180,0.0417,0.044444444444444446,0.08888888888888889,4,8,90,3.82,American Brown Ale
10181,0.0049,0.030303030303030304,0.03535353535353535,6,7,198,2.78,American Brown Ale
10182,0.0341,0.02258064516129032,0.05806451612903226,7,18,310,3.97,American Brown Ale
10183,0.0359,0.018633540372670808,0.055900621118012424,3,9,161,4.15,American Brown Ale
10184,0.011,0.034482758620689655,0.04597701149425287,6,8,174,3.11,American Brown Ale
10185,-0.018,0.06463878326996197,0.045627376425855515,17,12,263,3.92,American Brown Ale
10186,0.0491,0.046052631578947366,0.09868421052631579,7,15,152,3.02,American Brown Ale
10187,0.0366,0.03205128205128205,0.07051282051282051,5,11,156,3.53,American Brown Ale
10188,0.0183,0.018867924528301886,0.03773584905660377,2,4,106,3.53,American Brown Ale
10189,0.0594,0.020833333333333332,0.08333333333333333,2,8,96,3.75,American Brown Ale
10190,0.0091,0.03317535545023697,0.04265402843601896,7,9,211,3.84,American Brown Ale
10191,0.0248,0.01702127659574468,0.0425531914893617,4,10,235,3.56,American Brown Ale
10192,0.0656,0.017241379310344827,0.08620689655172414,1,5,58,4.04,American Brown Ale
10193,0.023,0.023809523809523808,0.047619047619047616,1,2,42,3.89,American Brown Ale
10194,0.0087,0.017699115044247787,0.02654867256637168,2,3,113,3.3,American Brown Ale
10195,0.0046,0.0380952380952381,0.04285714285714286,8,9,210,3.72,American Brown Ale
10196,0.043,0.018656716417910446,0.06343283582089553,5,17,268,4.13,American Brown Ale
10197,0.0258,0.026785714285714284,0.05357142857142857,3,6,112,4.25,American Brown Ale
10198,0.0399,0.018867924528301886,0.06037735849056604,5,16,265,3.95,American Brown Ale
10199,0.0264,0.037037037037037035,0.06481481481481481,4,7,108,3.81,American Brown Ale
10200,0.0175,0.02727272727272727,0.045454545454545456,3,5,110,4.01,American Brown Ale
10201,-0.0084,0.034482758620689655,0.02586206896551724,4,3,116,3.9,American Brown Ale
10202,0.0285,0.01764705882352941,0.047058823529411764,3,8,170,4.15,American Brown Ale
10203,0.0515,0.02252252252252252,0.07657657657657657,5,17,222,3.5,American Brown Ale
10204,0.1133,0.02040816326530612,0.14285714285714285,1,7,49,3.85,American Brown Ale
10205,0.016,0.027624309392265192,0.04419889502762431,5,8,181,3.81,American Brown Ale
10206,0.0523,0.015151515151515152,0.0696969696969697,5,23,330,3.6,American Brown Ale
10207,0.0,0.029197080291970802,0.029197080291970802,4,4,137,3.81,American Brown Ale
10208,0.0292,0.007462686567164179,0.03731343283582089,1,5,134,3.56,American Brown Ale
10209,0.0738,0.004807692307692308,0.08173076923076923,1,17,208,3.78,American Brown Ale
10210,0.0924,0.01639344262295082,0.11475409836065574,1,7,61,3.77,American Brown Ale
10211,0.0639,0.011111111111111112,0.07777777777777778,1,7,90,4.5,American Brown Ale
10212,0.08,0.0,0.08333333333333333,0,3,36,4.29,American Brown Ale
10213,0.0367,0.04220779220779221,0.08116883116883117,13,25,308,4.0,American Brown Ale
10214,0.0355,0.012195121951219513,0.04878048780487805,1,4,82,4.11,American Brown Ale
10215,0.0227,0.02617801047120419,0.049738219895287955,10,19,382,4.24,American Brown Ale
10216,0.0541,0.011851851851851851,0.06814814814814815,8,46,675,4.0,American Brown Ale
10217,0.0594,0.0425531914893617,0.10638297872340426,2,5,47,3.85,American Brown Ale
10218,0.0169,0.008620689655172414,0.02586206896551724,1,3,116,3.94,American Brown Ale
10219,0.0651,0.0,0.0673076923076923,0,7,104,4.75,American Brown Ale
10220,0.0177,0.01818181818181818,0.03636363636363636,1,2,55,3.97,American Brown Ale
10221,0.0107,0.03333333333333333,0.044444444444444446,3,4,90,3.7,American Brown Ale
10222,0.0561,0.0196078431372549,0.0784313725490196,3,12,153,3.98,American Brown Ale
10223,0.0441,0.047244094488188976,0.09448818897637795,6,12,127,3.73,American Brown Ale
10224,0.0556,0.0,0.05714285714285714,0,2,35,3.69,American Brown Ale
10225,0.0277,0.009433962264150943,0.03773584905660377,1,4,106,3.99,American Brown Ale
10226,0.0124,0.016877637130801686,0.029535864978902954,4,7,237,2.72,American Brown Ale
10227,0.0706,0.031446540880503145,0.1069182389937107,5,17,159,3.75,American Brown Ale
10228,0.0392,0.02040816326530612,0.061224489795918366,1,3,49,4.2,American Brown Ale
10229,0.0148,0.03076923076923077,0.046153846153846156,2,3,65,3.62,American Brown Ale
10230,0.0206,0.058823529411764705,0.08088235294117647,8,11,136,3.83,American Brown Ale
10231,0.0,0.07017543859649122,0.07017543859649122,4,4,57,4.04,American Brown Ale
10232,0.0392,0.0273972602739726,0.0684931506849315,2,5,73,3.66,American Brown Ale
10233,0.0,0.031007751937984496,0.031007751937984496,4,4,129,3.79,American Brown Ale
10234,-0.0102,0.05319148936170213,0.0425531914893617,5,4,94,3.86,American Brown Ale
10235,0.0674,0.0,0.06976744186046512,0,3,43,3.05,American Brown Ale
10236,0.0572,0.0625,0.125,2,4,32,3.77,American Brown Ale
10237,0.0282,0.023391812865497075,0.05263157894736842,4,9,171,4.05,American Brown Ale
10238,0.0263,0.0273972602739726,0.0547945205479452,2,4,73,3.35,American Brown Ale
10239,0.078,0.0136986301369863,0.0958904109589041,1,7,73,3.59,American Brown Ale
10240,0.067,0.004975124378109453,0.07462686567164178,1,15,201,3.99,American Brown Ale
10241,0.0188,0.024271844660194174,0.043689320388349516,5,9,206,3.84,American Brown Ale
10242,0.0566,0.00980392156862745,0.06862745098039216,1,7,102,3.96,American Brown Ale
10243,0.08,0.0,0.08333333333333333,0,2,24,3.46,American Brown Ale
10244,0.0074,0.022727272727272728,0.030303030303030304,3,4,132,3.81,American Brown Ale
10245,0.0296,0.023076923076923078,0.05384615384615385,3,7,130,3.97,American Brown Ale
10246,0.1576,0.0,0.17073170731707318,0,7,41,3.94,American Brown Ale
10247,0.0059,0.055900621118012424,0.062111801242236024,9,10,161,4.21,American Brown Ale
10248,0.0339,0.04504504504504504,0.08108108108108109,5,9,111,3.96,American Brown Ale
10249,0.047,0.0196078431372549,0.06862745098039216,2,7,102,3.64,American Brown Ale
10250,0.0247,0.03225806451612903,0.05806451612903226,5,9,155,3.94,American Brown Ale
10251,0.0206,0.02127659574468085,0.0425531914893617,1,2,47,3.81,American Brown Ale
10252,0.0045,0.01834862385321101,0.022935779816513763,4,5,218,3.99,American Brown Ale
10253,0.0966,0.0,0.10144927536231885,0,7,69,3.62,American Brown Ale
10254,0.0,0.0,0.0,0,0,20,3.98,American Brown Ale
10255,0.1151,0.025,0.15,1,6,40,4.06,American Brown Ale
10256,0.076,0.0,0.07894736842105263,0,3,38,3.51,American Brown Ale
10257,0.0408,0.043478260869565216,0.08695652173913043,5,10,115,3.74,American Brown Ale
10258,0.0235,0.014492753623188406,0.03864734299516908,3,8,207,4.41,American Brown Ale
10259,0.0,0.03125,0.03125,1,1,32,3.43,American Brown Ale
10260,0.0435,0.007462686567164179,0.05223880597014925,1,7,134,3.83,American Brown Ale
10261,0.1178,0.0,0.125,0,6,48,3.5,American Brown Ale
10262,0.0069,0.03571428571428571,0.04285714285714286,5,6,140,4.46,American Brown Ale
10263,0.0791,0.017964071856287425,0.10179640718562874,3,17,167,4.12,American Brown Ale
10264,0.0244,0.02531645569620253,0.05063291139240506,2,4,79,4.02,American Brown Ale
10265,0.0357,0.03773584905660377,0.07547169811320754,4,8,106,4.0,American Brown Ale
10266,0.0175,0.03669724770642202,0.05504587155963303,4,6,109,3.65,American Brown Ale
10267,-0.0364,0.07692307692307693,0.038461538461538464,2,1,26,2.42,American Brown Ale
10268,0.0,0.05714285714285714,0.05714285714285714,2,2,35,3.79,American Brown Ale
10269,0.0164,0.008333333333333333,0.025,1,3,120,4.13,American Brown Ale
10270,-0.0217,0.04477611940298507,0.022388059701492536,6,3,134,3.48,American Brown Ale
10271,0.0526,0.022099447513812154,0.07734806629834254,4,14,181,4.18,American Brown Ale
10272,0.0208,0.03260869565217391,0.05434782608695652,3,5,92,3.5,American Brown Ale
10273,0.0,0.0410958904109589,0.0410958904109589,3,3,73,4.02,American Brown Ale
10274,0.0189,0.039603960396039604,0.0594059405940594,8,12,202,3.81,American Brown Ale
10275,0.0291,0.025252525252525252,0.05555555555555555,5,11,198,3.97,American Brown Ale
10276,0.0544,0.00625,0.0625,2,20,320,4.01,American Brown Ale
10277,0.069,0.01818181818181818,0.09090909090909091,1,5,55,4.02,American Brown Ale
